npc_id,parent_id,quest_id,step_id,role,event_type,config_name,prompt_tokens,context_tokens,retrieved_tokens,tool_tokens,reasoning_tokens,output_tokens,latency_ms,cost_usd,passed,timestamp
C:worker,23619ad7b9ea4a7088991e84b6ec7129,off_by_one__rolling_average__variant::C,5,worker,PROMPT_BUILT,C,277,146,131,,,,,,,2026-08-18T19:58:47.341680+00:00
C:worker,e9a868dfb8bd4ee3ac4181c49a2ec316,off_by_one__rolling_average__variant::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:58:47.342133+00:00
C:worker,be9dd95b414e4229ab54cac8b7942dbb,off_by_one__rolling_average__variant::C,7,worker,MODEL_CALL_FINISHED,C,277,,,,,65,659.9598999600857,0.0,,2026-08-18T19:58:48.002592+00:00
C:checker,87d48b1622794b0f9aa9ef556f477a5e,off_by_one__rolling_average__variant::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:58:48.516364+00:00
C:npc,d7947891161f4725a13dda6350742554,off_by_one__rolling_average__variant::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:58:48.517283+00:00
A:npc,,index_out_of_range_boundary__run_length_encode__known_example::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T19:58:48.517624+00:00
A:npc,9b37e211916f4fb98ccb324bff438e4b,index_out_of_range_boundary__run_length_encode__known_example::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T19:58:48.517942+00:00
A:worker,cd4a65e72b704a73909f3e1a95d1c2f4,index_out_of_range_boundary__run_length_encode__known_example::A,3,worker,PROMPT_BUILT,A,210,210,0,,,,,,,2026-08-18T19:58:48.668672+00:00
A:worker,a4baa0c069364e8a868bc4612b000b76,index_out_of_range_boundary__run_length_encode__known_example::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T19:58:48.669619+00:00
A:worker,58dcac78feff4c159a5774cd97860577,index_out_of_range_boundary__run_length_encode__known_example::A,5,worker,MODEL_CALL_FINISHED,A,210,,,,425,120,4930.701199977193,0.0,,2026-08-18T19:58:53.600823+00:00
A:checker,d6bb9339e9524e8497686b3020cd0a62,index_out_of_range_boundary__run_length_encode__known_example::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T19:58:54.118170+00:00
A:npc,c3f47d5a554c4fc9aa24d2c02d8a8c10,index_out_of_range_boundary__run_length_encode__known_example::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T19:58:54.118946+00:00
B:npc,,index_out_of_range_boundary__run_length_encode__known_example::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T19:58:54.119251+00:00
B:npc,be566e116f73494a9abc2d99ae75911e,index_out_of_range_boundary__run_length_encode__known_example::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T19:58:54.119551+00:00
B:worker,36ae8cbd835a446090f72a1bb75f7ec0,index_out_of_range_boundary__run_length_encode__known_example::B,3,worker,PROMPT_BUILT,B,210,210,0,,,,,,,2026-08-18T19:58:54.326459+00:00
B:worker,756be9de538a485385e86626009a510b,index_out_of_range_boundary__run_length_encode__known_example::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T19:58:54.327073+00:00
B:worker,d306c84ce6da415b8a7365d05403539b,index_out_of_range_boundary__run_length_encode__known_example::B,5,worker,MODEL_CALL_FINISHED,B,210,,,,,120,843.2712000212632,0.0,,2026-08-18T19:58:55.170907+00:00
B:checker,5f9f889e14b340a6af7092a2d74ec4ed,index_out_of_range_boundary__run_length_encode__known_example::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T19:58:55.699883+00:00
B:npc,b23815e8cb824cd08a03a56d487d2e62,index_out_of_range_boundary__run_length_encode__known_example::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T19:58:55.700814+00:00
F:npc,,index_out_of_range_boundary__run_length_encode__known_example::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T19:58:55.701171+00:00
F:npc,f54c060517be49778f2324911bd8378c,index_out_of_range_boundary__run_length_encode__known_example::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T19:58:55.701471+00:00
F:librarian,ff599d47f6104fe9a9c7877fd24cec2c,index_out_of_range_boundary__run_length_encode__known_example::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T19:58:55.765085+00:00
F:librarian,90c0f1bdb19949c78f09083d56b03288,index_out_of_range_boundary__run_length_encode__known_example::F,4,librarian,RETRIEVAL_RESULT,F,0,210,98,,,0,,,,2026-08-18T19:58:55.836906+00:00
F:worker,00206d4c025545c9a82ebba5bbb3ed7b,index_out_of_range_boundary__run_length_encode__known_example::F,5,worker,PROMPT_BUILT,F,308,210,98,,,,,,,2026-08-18T19:58:55.837398+00:00
F:worker,72ebf73cd09049cc964bf187892fe16f,index_out_of_range_boundary__run_length_encode__known_example::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T19:58:55.837738+00:00
F:worker,e04ea54ccb1849b083985144acf448ee,index_out_of_range_boundary__run_length_encode__known_example::F,7,worker,MODEL_CALL_FINISHED,F,308,,,,,120,1325.0885999877937,0.0,,2026-08-18T19:58:57.163357+00:00
F:checker,9d59a46056ba446589bf026c5d7ee699,index_out_of_range_boundary__run_length_encode__known_example::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T19:58:57.691836+00:00
F:npc,5c3ed42f5365420e8cbfd5edc7317694,index_out_of_range_boundary__run_length_encode__known_example::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T19:58:57.692748+00:00
C:npc,,index_out_of_range_boundary__run_length_encode__known_example::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:58:57.693083+00:00
C:npc,ee7ad99fbf81446ea174de60c650b538,index_out_of_range_boundary__run_length_encode__known_example::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:58:57.693375+00:00
C:cheater,a501b91f4ace44c9891a0c080fcf58c3,index_out_of_range_boundary__run_length_encode__known_example::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:58:57.744828+00:00
C:cheater,8f9d194cdfd941f5a41d8d2c441bbb28,index_out_of_range_boundary__run_length_encode__known_example::C,4,cheater,RETRIEVAL_RESULT,C,0,210,155,,,0,,,,2026-08-18T19:58:57.799526+00:00
C:worker,121426685a364feeba06f602a6af479f,index_out_of_range_boundary__run_length_encode__known_example::C,5,worker,PROMPT_BUILT,C,365,210,155,,,,,,,2026-08-18T19:58:57.800196+00:00
C:worker,2a618e61887843ad96cd7d30cec1f3fe,index_out_of_range_boundary__run_length_encode__known_example::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:58:57.800513+00:00
C:worker,55bdbef30651425d8444d74856cfe0a7,index_out_of_range_boundary__run_length_encode__known_example::C,7,worker,MODEL_CALL_FINISHED,C,365,,,,,120,731.5754999872297,0.0,,2026-08-18T19:58:58.532561+00:00
C:checker,a2ec7a1459c540a99f31c5e4535d9e97,index_out_of_range_boundary__run_length_encode__known_example::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:58:59.119581+00:00
C:npc,a7beda403c4b440d83d03cbd5c64439a,index_out_of_range_boundary__run_length_encode__known_example::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:58:59.120759+00:00
A:npc,,key_error_missing_dict_check__sum_scores_by_player__variant::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T19:58:59.121309+00:00
A:npc,926bb9b3affd4a02b0db6521f2d10d25,key_error_missing_dict_check__sum_scores_by_player__variant::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T19:58:59.121751+00:00
A:worker,e8e402a0345e441a94c085af16aeac96,key_error_missing_dict_check__sum_scores_by_player__variant::A,3,worker,PROMPT_BUILT,A,130,130,0,,,,,,,2026-08-18T19:58:59.343026+00:00
A:worker,f46239eac4d54e309577da3fb8a3d888,key_error_missing_dict_check__sum_scores_by_player__variant::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T19:58:59.343704+00:00
A:worker,30c83b3cca1641629909c02ec108bfa2,key_error_missing_dict_check__sum_scores_by_player__variant::A,5,worker,MODEL_CALL_FINISHED,A,130,,,,172,52,2872.505299979821,0.0,,2026-08-18T19:59:02.216801+00:00
A:checker,006339209f954d608e64e34c07324782,key_error_missing_dict_check__sum_scores_by_player__variant::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T19:59:02.724566+00:00
A:npc,249e6a90efdf4ceba1957aec51ea9b74,key_error_missing_dict_check__sum_scores_by_player__variant::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T19:59:02.725597+00:00
B:npc,,key_error_missing_dict_check__sum_scores_by_player__variant::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T19:59:02.726091+00:00
B:npc,e811bef24b274e1491120fdfb64f75fb,key_error_missing_dict_check__sum_scores_by_player__variant::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T19:59:02.726501+00:00
B:worker,f3bbbdc7d678482a91443636afe37995,key_error_missing_dict_check__sum_scores_by_player__variant::B,3,worker,PROMPT_BUILT,B,130,130,0,,,,,,,2026-08-18T19:59:02.776221+00:00
B:worker,2a1d7a40610649f29a7af6faddfbae0a,key_error_missing_dict_check__sum_scores_by_player__variant::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T19:59:02.777214+00:00
B:worker,558636b7401c4a759fc6bdfbd19147a1,key_error_missing_dict_check__sum_scores_by_player__variant::B,5,worker,MODEL_CALL_FINISHED,B,130,,,,,52,747.2133999690413,0.0,,2026-08-18T19:59:03.525064+00:00
B:checker,fbeeb9fd4bea4f4a8240e187c007624f,key_error_missing_dict_check__sum_scores_by_player__variant::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T19:59:04.018107+00:00
B:npc,4e7ba2bb59414c99ba66dec8532f0294,key_error_missing_dict_check__sum_scores_by_player__variant::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T19:59:04.019260+00:00
F:npc,,key_error_missing_dict_check__sum_scores_by_player__variant::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T19:59:04.019848+00:00
F:npc,d9c3a46322f148ef9906215e9bb147cf,key_error_missing_dict_check__sum_scores_by_player__variant::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T19:59:04.020222+00:00
F:librarian,a705537a5e8f42cf85d3c6ca2fcbc096,key_error_missing_dict_check__sum_scores_by_player__variant::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T19:59:04.101893+00:00
F:librarian,aa1b24e8a59246c48cff986b85653315,key_error_missing_dict_check__sum_scores_by_player__variant::F,4,librarian,RETRIEVAL_RESULT,F,0,130,160,,,0,,,,2026-08-18T19:59:04.155813+00:00
F:worker,356e0f3b62f64494a622ab751a317703,key_error_missing_dict_check__sum_scores_by_player__variant::F,5,worker,PROMPT_BUILT,F,290,130,160,,,,,,,2026-08-18T19:59:04.156730+00:00
F:worker,bf597e124b4e457c95ad205c429ec233,key_error_missing_dict_check__sum_scores_by_player__variant::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T19:59:04.157305+00:00
F:worker,7d1692e3c3274badbcbaa782937ee8e2,key_error_missing_dict_check__sum_scores_by_player__variant::F,7,worker,MODEL_CALL_FINISHED,F,290,,,,,52,638.486500014551,0.0,,2026-08-18T19:59:04.796268+00:00
F:checker,0067759dd5ed43c4a3c43235f998e80c,key_error_missing_dict_check__sum_scores_by_player__variant::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T19:59:05.299933+00:00
F:npc,955729f1183c4f1e895c22ebf72895c8,key_error_missing_dict_check__sum_scores_by_player__variant::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T19:59:05.301092+00:00
C:npc,,key_error_missing_dict_check__sum_scores_by_player__variant::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:59:05.301661+00:00
C:npc,f913d2fe64a940c7be97c24c047a4956,key_error_missing_dict_check__sum_scores_by_player__variant::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:59:05.302139+00:00
C:cheater,cd0d100b77e94ae28d504c6912dfba16,key_error_missing_dict_check__sum_scores_by_player__variant::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:59:05.362534+00:00
C:cheater,6f60551349eb4b6f9b0b7435446afc9c,key_error_missing_dict_check__sum_scores_by_player__variant::C,4,cheater,RETRIEVAL_RESULT,C,0,130,84,,,0,,,,2026-08-18T19:59:05.414379+00:00
C:worker,1cd89564b7794c6bb1460f4663c1fc80,key_error_missing_dict_check__sum_scores_by_player__variant::C,5,worker,PROMPT_BUILT,C,214,130,84,,,,,,,2026-08-18T19:59:05.415358+00:00
C:worker,8dbf3caa20184715a65dd20d2d14d347,key_error_missing_dict_check__sum_scores_by_player__variant::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:59:05.415842+00:00
C:worker,c8505725621d4f7cb85c9141eddbd0ea,key_error_missing_dict_check__sum_scores_by_player__variant::C,7,worker,MODEL_CALL_FINISHED,C,214,,,,,52,693.4493000153452,0.0,,2026-08-18T19:59:06.109789+00:00
C:checker,c62a3d3cae544d2ba5cd388a469f1f7a,key_error_missing_dict_check__sum_scores_by_player__variant::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:59:06.596053+00:00
C:npc,8de00ce1bd2f4c3db59652b052ea8fa9,key_error_missing_dict_check__sum_scores_by_player__variant::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:59:06.597033+00:00
A:npc,,wrong_accumulator_init__reverse_words__variant::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T19:59:06.597409+00:00
A:npc,b92e413217ef4fb3a78d82ab31a3d6b4,wrong_accumulator_init__reverse_words__variant::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T19:59:06.597782+00:00
A:worker,22a57b639c2f40208443edfd6ef119fc,wrong_accumulator_init__reverse_words__variant::A,3,worker,PROMPT_BUILT,A,136,136,0,,,,,,,2026-08-18T19:59:06.747167+00:00
A:worker,878f5ca385e040269e74a27f2f431bf5,wrong_accumulator_init__reverse_words__variant::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T19:59:06.747979+00:00
A:worker,7f0ded7d28f8496a9f072fe6c48d03b2,wrong_accumulator_init__reverse_words__variant::A,5,worker,MODEL_CALL_FINISHED,A,136,,,,269,51,3724.256700021215,0.0,,2026-08-18T19:59:10.472685+00:00
A:checker,7a15faf912a74b318281ef435534a34f,wrong_accumulator_init__reverse_words__variant::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T19:59:10.929470+00:00
A:npc,bfd0972578624e1d8626ca0877e12da4,wrong_accumulator_init__reverse_words__variant::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T19:59:10.930255+00:00
B:npc,,wrong_accumulator_init__reverse_words__variant::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T19:59:10.930600+00:00
B:npc,4138c290f60f4497a21507db519af064,wrong_accumulator_init__reverse_words__variant::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T19:59:10.930885+00:00
B:worker,72280a7414ea4a7897a8f00d81f8d3a0,wrong_accumulator_init__reverse_words__variant::B,3,worker,PROMPT_BUILT,B,136,136,0,,,,,,,2026-08-18T19:59:11.062317+00:00
B:worker,66ac703ce93c42219770653dabdcb369,wrong_accumulator_init__reverse_words__variant::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T19:59:11.062915+00:00
B:worker,f58500abab9746b99d0df0525584be78,wrong_accumulator_init__reverse_words__variant::B,5,worker,MODEL_CALL_FINISHED,B,136,,,,,31,564.1154000186361,0.0,,2026-08-18T19:59:11.627418+00:00
B:checker,04bd42ef9aea4d50b4c08fee7135b248,wrong_accumulator_init__reverse_words__variant::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T19:59:12.092911+00:00
B:npc,21fe3dd5e6ab473486259c937d9608c8,wrong_accumulator_init__reverse_words__variant::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T19:59:12.093707+00:00
F:npc,,wrong_accumulator_init__reverse_words__variant::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T19:59:12.094012+00:00
F:npc,c2ceaf400e2a4272913f3f9608fa286d,wrong_accumulator_init__reverse_words__variant::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T19:59:12.094287+00:00
F:librarian,4328375231b74e6c8aac785863cdc186,wrong_accumulator_init__reverse_words__variant::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T19:59:12.145412+00:00
F:librarian,41e92698f95f40ceb591d807f4f65698,wrong_accumulator_init__reverse_words__variant::F,4,librarian,RETRIEVAL_RESULT,F,0,136,107,,,0,,,,2026-08-18T19:59:12.233372+00:00
F:worker,e9cc2c24814547fd9d29199411caadb4,wrong_accumulator_init__reverse_words__variant::F,5,worker,PROMPT_BUILT,F,243,136,107,,,,,,,2026-08-18T19:59:12.234082+00:00
F:worker,c200414e9de246f394420d368bd53392,wrong_accumulator_init__reverse_words__variant::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T19:59:12.234426+00:00
F:worker,0b7caa3a04184983b001977adc2c36dd,wrong_accumulator_init__reverse_words__variant::F,7,worker,MODEL_CALL_FINISHED,F,243,,,,,51,739.6755999652669,0.0,,2026-08-18T19:59:12.974459+00:00
F:checker,4156c368a5a74f42a1ca69f8dc0dda96,wrong_accumulator_init__reverse_words__variant::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T19:59:13.429246+00:00
F:npc,c4d11a924a3b4cef8044359ecee530ae,wrong_accumulator_init__reverse_words__variant::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T19:59:13.429956+00:00
C:npc,,wrong_accumulator_init__reverse_words__variant::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:59:13.430268+00:00
C:npc,19c0f67530cc401a901fdf108cc72856,wrong_accumulator_init__reverse_words__variant::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:59:13.430621+00:00
C:cheater,8d1aad58104548b4b4fbfea85da2917d,wrong_accumulator_init__reverse_words__variant::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:59:13.492293+00:00
C:cheater,bf7a79f352e24e75b7bbf9a57193a947,wrong_accumulator_init__reverse_words__variant::C,4,cheater,RETRIEVAL_RESULT,C,0,136,90,,,0,,,,2026-08-18T19:59:13.541231+00:00
C:worker,11969dcfd10647e5ad620bce32bcae94,wrong_accumulator_init__reverse_words__variant::C,5,worker,PROMPT_BUILT,C,226,136,90,,,,,,,2026-08-18T19:59:13.542070+00:00
C:worker,75673061131940709d7c56b3889fe906,wrong_accumulator_init__reverse_words__variant::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:59:13.542514+00:00
C:worker,16f6d23f52884c43a8b567724a91ce02,wrong_accumulator_init__reverse_words__variant::C,7,worker,MODEL_CALL_FINISHED,C,226,,,,,31,1335.5085999937728,0.0,,2026-08-18T19:59:14.878465+00:00
C:checker,8b02bbc5224a4b6488c182af436c8e57,wrong_accumulator_init__reverse_words__variant::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:59:15.342102+00:00
C:npc,caf49d39b1a54850a8f385d765ca55ab,wrong_accumulator_init__reverse_words__variant::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:59:15.342776+00:00
A:npc,,wrong_comparison_operator__merge_intervals__known_example::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T19:59:15.343061+00:00
A:npc,4f09188909514c6c9c40ba7143719360,wrong_comparison_operator__merge_intervals__known_example::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T19:59:15.343343+00:00
A:worker,902c41c7cca742f186dcb69c46c3f0dc,wrong_comparison_operator__merge_intervals__known_example::A,3,worker,PROMPT_BUILT,A,195,195,0,,,,,,,2026-08-18T19:59:15.400428+00:00
A:worker,8fd972b4b347445baab70e6f3d07f2e1,wrong_comparison_operator__merge_intervals__known_example::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T19:59:15.400895+00:00
A:worker,2a2a4b2e53544dfaab520b826ad68b3c,wrong_comparison_operator__merge_intervals__known_example::A,5,worker,MODEL_CALL_FINISHED,A,195,,,,295,111,4234.412199992221,0.0,,2026-08-18T19:59:19.635693+00:00
A:checker,733a91349eb84de69329c18fc88bd70a,wrong_comparison_operator__merge_intervals__known_example::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T19:59:20.123935+00:00
A:npc,d2879bf4a04349e9a869e823236b99fb,wrong_comparison_operator__merge_intervals__known_example::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T19:59:20.124696+00:00
B:npc,,wrong_comparison_operator__merge_intervals__known_example::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T19:59:20.125010+00:00
B:npc,b5cc9e5e48824a018c978e1cb4d6ccf3,wrong_comparison_operator__merge_intervals__known_example::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T19:59:20.125323+00:00
B:worker,ce6e4ad5c6c14af6bd463f53c22655e6,wrong_comparison_operator__merge_intervals__known_example::B,3,worker,PROMPT_BUILT,B,195,195,0,,,,,,,2026-08-18T19:59:20.322264+00:00
B:worker,0e9573bbe7184c69aa187927f7928c58,wrong_comparison_operator__merge_intervals__known_example::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T19:59:20.322801+00:00
B:worker,b9d61f55b72b4efdb7e0607f47d04377,wrong_comparison_operator__merge_intervals__known_example::B,5,worker,MODEL_CALL_FINISHED,B,195,,,,,111,735.7268999912776,0.0,,2026-08-18T19:59:21.058892+00:00
B:checker,b23c4dc6514943fa86c0177845e64be4,wrong_comparison_operator__merge_intervals__known_example::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T19:59:21.528190+00:00
B:npc,97024d134b4945848b984adedb18e4a1,wrong_comparison_operator__merge_intervals__known_example::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T19:59:21.528969+00:00
F:npc,,wrong_comparison_operator__merge_intervals__known_example::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T19:59:21.529291+00:00
F:npc,5cce8f64072d42fe95c5172928e4ad13,wrong_comparison_operator__merge_intervals__known_example::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T19:59:21.529593+00:00
F:librarian,2ea8c53cb503495b92133d8dbdafb669,wrong_comparison_operator__merge_intervals__known_example::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T19:59:21.584934+00:00
F:librarian,41c2adf581e3448bb4fad2491d34160d,wrong_comparison_operator__merge_intervals__known_example::F,4,librarian,RETRIEVAL_RESULT,F,0,195,128,,,0,,,,2026-08-18T19:59:21.635191+00:00
F:worker,05d02653198c4d0d82ef2184889c5b33,wrong_comparison_operator__merge_intervals__known_example::F,5,worker,PROMPT_BUILT,F,323,195,128,,,,,,,2026-08-18T19:59:21.635853+00:00
F:worker,c1bea6e45afa4920ae71adbb576aac84,wrong_comparison_operator__merge_intervals__known_example::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T19:59:21.636235+00:00
F:worker,0b5e0874bc754d16b3bf93ec3f438a8c,wrong_comparison_operator__merge_intervals__known_example::F,7,worker,MODEL_CALL_FINISHED,F,323,,,,,111,1140.5045000137761,0.0,,2026-08-18T19:59:22.777114+00:00
F:checker,57f2cdbc8bf54ccd81acd763c044933d,wrong_comparison_operator__merge_intervals__known_example::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T19:59:23.240065+00:00
F:npc,f79f99bbf9054340ab153a95a264f444,wrong_comparison_operator__merge_intervals__known_example::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T19:59:23.240992+00:00
C:npc,,wrong_comparison_operator__merge_intervals__known_example::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:59:23.241311+00:00
C:npc,60d5d8695c6a41ffb58e49406a61584f,wrong_comparison_operator__merge_intervals__known_example::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:59:23.241633+00:00
C:cheater,5a3535de680746da9de1c0b55f726548,wrong_comparison_operator__merge_intervals__known_example::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:59:23.295899+00:00
C:cheater,7b5c0e39b58e43d3b6f6c7c4718fc7c9,wrong_comparison_operator__merge_intervals__known_example::C,4,cheater,RETRIEVAL_RESULT,C,0,195,144,,,0,,,,2026-08-18T19:59:23.386551+00:00
C:worker,3ecdb004f7744d7db29890c53919388b,wrong_comparison_operator__merge_intervals__known_example::C,5,worker,PROMPT_BUILT,C,339,195,144,,,,,,,2026-08-18T19:59:23.387118+00:00
C:worker,d59b3f6b257d4db0a8c6b12913e6f399,wrong_comparison_operator__merge_intervals__known_example::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:59:23.387427+00:00
C:worker,4c74f97e91e043859355b68edb22b3b4,wrong_comparison_operator__merge_intervals__known_example::C,7,worker,MODEL_CALL_FINISHED,C,339,,,,,111,964.1310999868438,0.0,,2026-08-18T19:59:24.351914+00:00
C:checker,2a7513443d2a49b5a89b7dbfb0ffd9d2,wrong_comparison_operator__merge_intervals__known_example::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:59:24.803986+00:00
C:npc,17cb33bebe6d42dda4bbc17631d76449,wrong_comparison_operator__merge_intervals__known_example::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:59:24.805037+00:00
A:npc,,variable_shadowing__reverse_words__novel_b::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T19:59:24.805348+00:00
A:npc,6d97e429ff944d1baa68ff2f8432d5c5,variable_shadowing__reverse_words__novel_b::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T19:59:24.805619+00:00
A:worker,291804338cc5446dbb7c57ba3324dff3,variable_shadowing__reverse_words__novel_b::A,3,worker,PROMPT_BUILT,A,146,146,0,,,,,,,2026-08-18T19:59:25.003189+00:00
A:worker,b57075562d9747b189280f5353b7cc45,variable_shadowing__reverse_words__novel_b::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T19:59:25.003830+00:00
A:worker,6a877197ad85450389a5b70562d6b04c,variable_shadowing__reverse_words__novel_b::A,5,worker,MODEL_CALL_FINISHED,A,146,,,,545,51,5898.545000003651,0.0,,2026-08-18T19:59:30.902762+00:00
A:checker,59359548fbb44252b09b81e5acf79cfe,variable_shadowing__reverse_words__novel_b::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T19:59:31.390116+00:00
A:npc,174bd0ffa0ec4b199351187473c81059,variable_shadowing__reverse_words__novel_b::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T19:59:31.391174+00:00
