npc_id,parent_id,quest_id,step_id,role,event_type,config_name,prompt_tokens,context_tokens,retrieved_tokens,tool_tokens,reasoning_tokens,output_tokens,latency_ms,cost_usd,passed,timestamp
B:worker,76a2598ee9f641969b3f00bbf992bc4a,inverted_boolean_logic__is_leap_year__known_example::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T11:58:57.364636+00:00
B:worker,71032ea2cebe448d81ddee66103376c4,inverted_boolean_logic__is_leap_year__known_example::B,5,worker,MODEL_CALL_FINISHED,B,145,,,,,48,649.4378999923356,0.0,,2026-08-18T11:58:58.014442+00:00
B:checker,ce5153f6dfec4c1e8d69cff628bc339f,inverted_boolean_logic__is_leap_year__known_example::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T11:58:58.543737+00:00
B:npc,0531a9022fa24e4b8aeb8c2966116a20,inverted_boolean_logic__is_leap_year__known_example::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T11:58:58.544604+00:00
F:npc,,inverted_boolean_logic__is_leap_year__known_example::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T11:58:58.544948+00:00
F:npc,4680bae74e3e47f091cd8531d92aab14,inverted_boolean_logic__is_leap_year__known_example::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T11:58:58.545320+00:00
F:librarian,8d18d23824ef4b3fbfecb8737d2d449e,inverted_boolean_logic__is_leap_year__known_example::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T11:58:58.619144+00:00
F:librarian,550ea4f24d304ada94fae73ac5eaba91,inverted_boolean_logic__is_leap_year__known_example::F,4,librarian,RETRIEVAL_RESULT,F,0,145,426,,,0,,,,2026-08-18T11:58:58.700096+00:00
F:worker,de946cb568af4492b009e0b75cccb4bb,inverted_boolean_logic__is_leap_year__known_example::F,5,worker,PROMPT_BUILT,F,571,145,426,,,,,,,2026-08-18T11:58:58.700860+00:00
F:worker,8fab9004dbfc4325a08e8936977d6d1d,inverted_boolean_logic__is_leap_year__known_example::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T11:58:58.701162+00:00
F:worker,fc0ce014df414546816493a24a629b9e,inverted_boolean_logic__is_leap_year__known_example::F,7,worker,MODEL_CALL_FINISHED,F,571,,,,,48,942.1081999898888,0.0,,2026-08-18T11:58:59.643614+00:00
F:checker,fd01674a82664645bdaf01ce2d4a327d,inverted_boolean_logic__is_leap_year__known_example::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T11:59:00.164302+00:00
F:npc,854fabe42d0a457fb7c439a4809bd780,inverted_boolean_logic__is_leap_year__known_example::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T11:59:00.165025+00:00
A:npc,,off_by_one__binary_search__known_example::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T11:59:00.165327+00:00
A:npc,894a36889c5c4d50a496dfa35d3c09ac,off_by_one__binary_search__known_example::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T11:59:00.165590+00:00
A:worker,88055a0859824ce89aae957d2d443916,off_by_one__binary_search__known_example::A,3,worker,PROMPT_BUILT,A,183,183,0,,,,,,,2026-08-18T11:59:00.230925+00:00
A:worker,bd62fdc9f099403d8b74d4b3658ce1a3,off_by_one__binary_search__known_example::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T11:59:00.231727+00:00
A:worker,3e0f4d0b902c4e5ea18f90cdefbe74c4,off_by_one__binary_search__known_example::A,5,worker,MODEL_CALL_FINISHED,A,183,,,,962,98,4963.916999986395,0.0,,2026-08-18T12:00:03.196263+00:00
A:checker,bdc7373ef6434f46b510d2a6193f87ff,off_by_one__binary_search__known_example::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T12:00:03.737229+00:00
A:npc,2387fb0cffc14ecd91754bd91b683c86,off_by_one__binary_search__known_example::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T12:00:03.738307+00:00
B:npc,,off_by_one__binary_search__known_example::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T12:00:03.738861+00:00
B:npc,f13f406f107343c8b5eeef87d7683257,off_by_one__binary_search__known_example::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T12:00:03.739244+00:00
B:worker,ddbfa4bb0a704ff7a3f855b757f39fa9,off_by_one__binary_search__known_example::B,3,worker,PROMPT_BUILT,B,183,183,0,,,,,,,2026-08-18T12:00:03.884315+00:00
B:worker,e5ed8931f758410fb2bf267184d2be05,off_by_one__binary_search__known_example::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T12:00:03.884991+00:00
B:worker,adfbbd6b698046d5bc88b5ee3c1dadba,off_by_one__binary_search__known_example::B,5,worker,MODEL_CALL_FINISHED,B,183,,,,,98,759.8873000242747,0.0,,2026-08-18T12:00:04.645500+00:00
B:checker,4866d78fbad542df9e1ca95c2c46c95b,off_by_one__binary_search__known_example::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T12:00:05.159603+00:00
B:npc,9c4e174a4f68492fa9c8e78f2474dda6,off_by_one__binary_search__known_example::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T12:00:05.160650+00:00
F:npc,,off_by_one__binary_search__known_example::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T12:00:05.161135+00:00
F:npc,1ca03aaf2c8644abb93cf27f289649d8,off_by_one__binary_search__known_example::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T12:00:05.161557+00:00
F:librarian,0e93eaabac864600b4d303c869d380d0,off_by_one__binary_search__known_example::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T12:00:05.238223+00:00
F:librarian,5b6284a915af455d9304654a7c4b3ce5,off_by_one__binary_search__known_example::F,4,librarian,RETRIEVAL_RESULT,F,0,183,306,,,0,,,,2026-08-18T12:00:05.321895+00:00
F:worker,0e97d9a7cde14249884e726744cb4d40,off_by_one__binary_search__known_example::F,5,worker,PROMPT_BUILT,F,489,183,306,,,,,,,2026-08-18T12:00:05.322535+00:00
F:worker,1743245790d8478da9e861ae15ee6bed,off_by_one__binary_search__known_example::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T12:00:05.322886+00:00
F:worker,29dc6961a6544a0fb94884a9c9e6a9a5,off_by_one__binary_search__known_example::F,7,worker,MODEL_CALL_FINISHED,F,489,,,,,98,696.9289999688044,0.0,,2026-08-18T12:00:06.020271+00:00
F:checker,90d04a20c8bc40bf8f5c5a4c0f6bd0dd,off_by_one__binary_search__known_example::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T12:00:06.531147+00:00
F:npc,d90521b9e40a4ccabacb5c8b05b6ed3e,off_by_one__binary_search__known_example::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T12:00:06.532208+00:00
A:npc,,wrong_comparison_operator__run_length_encode__variant::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T12:00:06.532688+00:00
A:npc,2dacbc0069c34a6f9d3ecb2dc4860a1d,wrong_comparison_operator__run_length_encode__variant::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T12:00:06.533117+00:00
A:worker,5da55be45e69422ba0e9202e39f200c9,wrong_comparison_operator__run_length_encode__variant::A,3,worker,PROMPT_BUILT,A,207,207,0,,,,,,,2026-08-18T12:00:06.592643+00:00
A:worker,1d8ae5d396654a61816bcbdad258edab,wrong_comparison_operator__run_length_encode__variant::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T12:00:06.593329+00:00
A:worker,ef53dcbe70ef41aba16f775e9f5caefb,wrong_comparison_operator__run_length_encode__variant::A,5,worker,MODEL_CALL_FINISHED,A,207,,,,1475,120,7542.626799957361,0.0,,2026-08-18T12:06:01.136621+00:00
A:checker,2f4b5f913dfb48448ffe0ad265768dbb,wrong_comparison_operator__run_length_encode__variant::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T12:06:01.634626+00:00
A:npc,4f76a289b0c944c693f6a2836aafe045,wrong_comparison_operator__run_length_encode__variant::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T12:06:01.635587+00:00
B:npc,,wrong_comparison_operator__run_length_encode__variant::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T12:06:01.635901+00:00
B:npc,483a7cfc29c844e8bc60be5775382fa8,wrong_comparison_operator__run_length_encode__variant::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T12:06:01.636179+00:00
B:worker,4082c2028bd34e1ea59d22bc93088d17,wrong_comparison_operator__run_length_encode__variant::B,3,worker,PROMPT_BUILT,B,207,207,0,,,,,,,2026-08-18T12:06:01.785833+00:00
B:worker,4a606b2066334d0d8461df0b9dba4d9c,wrong_comparison_operator__run_length_encode__variant::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T12:06:01.786446+00:00
B:worker,34f3023dd1cc400fb06d2d40f7d0275e,wrong_comparison_operator__run_length_encode__variant::B,5,worker,MODEL_CALL_FINISHED,B,207,,,,,120,966.3316000369377,0.0,,2026-08-18T12:06:02.753134+00:00
B:checker,b57271fe60674c4588398287bb87efe6,wrong_comparison_operator__run_length_encode__variant::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T12:06:03.218985+00:00
B:npc,4810515ad5874a1aaaf0dab6446a9bf3,wrong_comparison_operator__run_length_encode__variant::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T12:06:03.219684+00:00
F:npc,,wrong_comparison_operator__run_length_encode__variant::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T12:06:03.219965+00:00
F:npc,691f4b41420849c68a97384d7da8ddde,wrong_comparison_operator__run_length_encode__variant::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T12:06:03.220237+00:00
F:librarian,40dd551c9e9d4d0d9e014a655e9a05e0,wrong_comparison_operator__run_length_encode__variant::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T12:06:03.301515+00:00
F:librarian,f89d4932e5d14c14bf95c74edaac25cf,wrong_comparison_operator__run_length_encode__variant::F,4,librarian,RETRIEVAL_RESULT,F,0,207,288,,,0,,,,2026-08-18T12:06:03.393559+00:00
F:worker,875794fad62d420eae521de902ab105d,wrong_comparison_operator__run_length_encode__variant::F,5,worker,PROMPT_BUILT,F,495,207,288,,,,,,,2026-08-18T12:06:03.394050+00:00
F:worker,6b50e00458514c0695ad00332f3d6172,wrong_comparison_operator__run_length_encode__variant::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T12:06:03.394369+00:00
F:worker,0096a1dcb6f74481a7cf930ea555c28d,wrong_comparison_operator__run_length_encode__variant::F,7,worker,MODEL_CALL_FINISHED,F,495,,,,,120,4432.594800018705,0.0,,2026-08-18T12:06:07.827413+00:00
F:checker,aab071cef4c24979a0b752b196118294,wrong_comparison_operator__run_length_encode__variant::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T12:06:08.291052+00:00
F:npc,bcd953dbeb2e4d9f910c06099e83813c,wrong_comparison_operator__run_length_encode__variant::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T12:06:08.291682+00:00
A:npc,,wrong_return_in_loop__dedupe_preserve_order__novel_a::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T12:06:08.292010+00:00
A:npc,32862f4b835240669a8a7804f1a632c9,wrong_return_in_loop__dedupe_preserve_order__novel_a::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T12:06:08.292265+00:00
A:worker,3c638afe4166470da033860d8590ad66,wrong_return_in_loop__dedupe_preserve_order__novel_a::A,3,worker,PROMPT_BUILT,A,149,149,0,,,,,,,2026-08-18T12:06:08.445572+00:00
A:worker,41d485874d2f4d2a898a8f615f3395fc,wrong_return_in_loop__dedupe_preserve_order__novel_a::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T12:06:08.446228+00:00
optimizer:worker,,skill:book_mutable_default_argument_v2::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:21:21.577967+00:00
optimizer:worker,,skill:book_mutable_default_argument_v2::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,186,,,,,83,948.8697000197135,0.0,,2026-08-18T12:21:22.527317+00:00
optimizer:checker,,skill:book_mutable_default_argument_v2::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,266,,,,,83,,,True,2026-08-18T12:21:23.757143+00:00
optimizer:checker,,skill:book_mutable_default_argument_v2::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,261,,,,,68,,,True,2026-08-18T12:21:25.044210+00:00
optimizer:npc,,skill:book_mutable_default_argument_v2::OPTIMIZER,5,npc,SKILL_ACCEPTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:21:25.044649+00:00
optimizer:worker,,skill:book_mutable_default_argument::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:21:25.046160+00:00
optimizer:worker,,skill:book_mutable_default_argument::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,335,,,,,94,2183.686400006991,0.0,,2026-08-18T12:21:27.230222+00:00
optimizer:checker,,skill:book_mutable_default_argument::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,274,,,,,83,,,True,2026-08-18T12:21:29.770821+00:00
optimizer:checker,,skill:book_mutable_default_argument::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,269,,,,,68,,,True,2026-08-18T12:21:30.978154+00:00
optimizer:npc,,skill:book_mutable_default_argument::OPTIMIZER,5,npc,SKILL_ACCEPTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:21:30.978608+00:00
optimizer:worker,,skill:book_wrong_comparison_operator::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:21:30.980076+00:00
optimizer:worker,,skill:book_wrong_comparison_operator::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,332,,,,,98,3154.4484000187367,0.0,,2026-08-18T12:21:34.134916+00:00
optimizer:checker,,skill:book_wrong_comparison_operator::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,340,,,,,120,,,True,2026-08-18T12:21:35.559821+00:00
optimizer:checker,,skill:book_wrong_comparison_operator::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,329,,,,,111,,,True,2026-08-18T12:21:36.835506+00:00
optimizer:npc,,skill:book_wrong_comparison_operator::OPTIMIZER,5,npc,SKILL_ACCEPTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:21:36.835931+00:00
optimizer:worker,,skill:book_index_out_of_range_boundary_v2::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:21:36.837243+00:00
optimizer:worker,,skill:book_index_out_of_range_boundary_v2::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,184,,,,,74,1356.6852000076324,0.0,,2026-08-18T12:21:38.194298+00:00
optimizer:checker,,skill:book_index_out_of_range_boundary_v2::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,322,,,,,120,,,True,2026-08-18T12:21:39.557663+00:00
optimizer:checker,,skill:book_index_out_of_range_boundary_v2::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,291,,,,,98,,,True,2026-08-18T12:21:40.882519+00:00
optimizer:npc,,skill:book_index_out_of_range_boundary_v2::OPTIMIZER,5,npc,SKILL_ACCEPTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:21:40.883114+00:00
optimizer:worker,,skill:book_index_out_of_range_boundary::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:21:40.884824+00:00
optimizer:worker,,skill:book_index_out_of_range_boundary::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,341,,,,,81,1692.800500022713,0.0,,2026-08-18T12:21:42.578199+00:00
optimizer:checker,,skill:book_index_out_of_range_boundary::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,326,,,,,120,,,True,2026-08-18T12:21:44.127451+00:00
optimizer:checker,,skill:book_index_out_of_range_boundary::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,295,,,,,98,,,True,2026-08-18T12:21:46.129710+00:00
optimizer:npc,,skill:book_index_out_of_range_boundary::OPTIMIZER,5,npc,SKILL_ACCEPTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:21:46.130283+00:00
optimizer:worker,,skill:book_inverted_boolean_logic_v2::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:21:46.132031+00:00
optimizer:worker,,skill:book_inverted_boolean_logic_v2::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,174,,,,,69,997.9471000260673,0.0,,2026-08-18T12:21:47.130375+00:00
optimizer:checker,,skill:book_inverted_boolean_logic_v2::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,254,,,,,48,,,True,2026-08-18T12:22:00.419008+00:00
optimizer:checker,,skill:book_inverted_boolean_logic_v2::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,255,,,,,59,,,True,2026-08-18T12:22:59.709170+00:00
optimizer:npc,,skill:book_inverted_boolean_logic_v2::OPTIMIZER,5,npc,SKILL_ACCEPTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:22:59.709776+00:00
optimizer:worker,,skill:book_inverted_boolean_logic::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:22:59.711254+00:00
optimizer:worker,,skill:book_inverted_boolean_logic::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,356,,,,,79,936.4915000041947,0.0,,2026-08-18T12:23:00.648151+00:00
optimizer:checker,,skill:book_inverted_boolean_logic::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,261,,,,,48,,,True,2026-08-18T12:23:01.853671+00:00
optimizer:checker,,skill:book_inverted_boolean_logic::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,262,,,,,59,,,True,2026-08-18T12:23:03.049535+00:00
optimizer:npc,,skill:book_inverted_boolean_logic::OPTIMIZER,5,npc,SKILL_ACCEPTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:23:03.050511+00:00
optimizer:worker,,skill:book_wrong_accumulator_init_v2::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:23:03.051898+00:00
optimizer:worker,,skill:book_wrong_accumulator_init_v2::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,180,,,,,61,922.535500023514,0.0,,2026-08-18T12:23:03.974834+00:00
optimizer:checker,,skill:book_wrong_accumulator_init_v2::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,242,,,,,56,,,True,2026-08-18T12:23:05.184442+00:00
optimizer:checker,,skill:book_wrong_accumulator_init_v2::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,237,,,,,51,,,True,2026-08-18T12:23:06.446228+00:00
optimizer:npc,,skill:book_wrong_accumulator_init_v2::OPTIMIZER,5,npc,SKILL_ACCEPTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:23:06.446658+00:00
optimizer:worker,,skill:book_wrong_accumulator_init::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:23:06.447958+00:00
optimizer:worker,,skill:book_wrong_accumulator_init::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,352,,,,,96,840.3688999824226,0.0,,2026-08-18T12:23:07.288708+00:00
optimizer:checker,,skill:book_wrong_accumulator_init::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,274,,,,,56,,,True,2026-08-18T12:23:08.616298+00:00
optimizer:checker,,skill:book_wrong_accumulator_init::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,269,,,,,51,,,True,2026-08-18T12:23:11.391183+00:00
optimizer:npc,,skill:book_wrong_accumulator_init::OPTIMIZER,5,npc,SKILL_ACCEPTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:23:11.391895+00:00
optimizer:worker,,skill:book_integer_division_truncation_v2::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:23:11.393628+00:00
optimizer:worker,,skill:book_integer_division_truncation_v2::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,189,,,,,74,712.0255000190809,0.0,,2026-08-18T12:23:12.106052+00:00
optimizer:checker,,skill:book_integer_division_truncation_v2::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,294,,,,,98,,,True,2026-08-18T12:23:13.476608+00:00
optimizer:checker,,skill:book_integer_division_truncation_v2::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,261,,,,,65,,,True,2026-08-18T12:23:14.937024+00:00
optimizer:npc,,skill:book_integer_division_truncation_v2::OPTIMIZER,5,npc,SKILL_ACCEPTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:23:14.937563+00:00
optimizer:worker,,skill:book_integer_division_truncation::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:23:14.939084+00:00
optimizer:worker,,skill:book_integer_division_truncation::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,337,,,,,86,1180.7535999687389,0.0,,2026-08-18T12:23:16.120205+00:00
optimizer:checker,,skill:book_integer_division_truncation::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,303,,,,,98,,,True,2026-08-18T12:23:17.787053+00:00
optimizer:checker,,skill:book_integer_division_truncation::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,270,,,,,65,,,True,2026-08-18T12:23:19.106974+00:00
optimizer:npc,,skill:book_integer_division_truncation::OPTIMIZER,5,npc,SKILL_ACCEPTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:23:19.107545+00:00
optimizer:worker,,skill:book_floating_point_equality_v2::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:23:19.109090+00:00
optimizer:worker,,skill:book_floating_point_equality_v2::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,198,,,,,96,1126.296899979934,0.0,,2026-08-18T12:24:00.235805+00:00
optimizer:checker,,skill:book_floating_point_equality_v2::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,239,,,,,37,,,False,2026-08-18T12:24:02.257766+00:00
optimizer:checker,,skill:book_floating_point_equality_v2::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,250,,,,,39,,,True,2026-08-18T12:24:05.247606+00:00
optimizer:npc,,skill:book_floating_point_equality_v2::OPTIMIZER,5,npc,SKILL_REJECTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:24:05.248405+00:00
optimizer:worker,,skill:book_floating_point_equality::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:24:05.249084+00:00
optimizer:worker,,skill:book_floating_point_equality::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,820,,,,,179,1745.6571999937296,0.0,,2026-08-18T12:24:06.995293+00:00
optimizer:checker,,skill:book_floating_point_equality::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,319,,,,,42,,,False,2026-08-18T12:24:08.320546+00:00
optimizer:checker,,skill:book_floating_point_equality::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,330,,,,,49,,,True,2026-08-18T12:24:09.438722+00:00
optimizer:npc,,skill:book_floating_point_equality::OPTIMIZER,5,npc,SKILL_REJECTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:24:09.439296+00:00
optimizer:worker,,skill:book_off_by_one::OPTIMIZER,1,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:24:09.439890+00:00
optimizer:worker,,skill:book_off_by_one::OPTIMIZER,2,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,347,,,,,113,1801.6045999829657,0.0,,2026-08-18T12:24:11.241937+00:00
optimizer:checker,,skill:book_off_by_one::OPTIMIZER,3,checker,SKILL_REVERIFICATION,OPTIMIZER,298,,,,,65,,,True,2026-08-18T12:24:13.345960+00:00
optimizer:checker,,skill:book_off_by_one::OPTIMIZER,4,checker,SKILL_REVERIFICATION,OPTIMIZER,334,,,,,98,,,True,2026-08-18T12:24:14.616003+00:00
optimizer:npc,,skill:book_off_by_one::OPTIMIZER,5,npc,SKILL_ACCEPTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:24:14.616548+00:00
optimizer:worker,,skill:book_mutable_default_argument_v2::OPTIMIZER,6,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:47:40.348285+00:00
optimizer:worker,,skill:book_mutable_default_argument_v2::OPTIMIZER,7,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,171,,,,,74,1459.811599983368,0.0,,2026-08-18T12:47:41.808715+00:00
optimizer:checker,,skill:book_mutable_default_argument_v2::OPTIMIZER,8,checker,SKILL_REVERIFICATION,OPTIMIZER,252,,,,,74,,,True,2026-08-18T12:47:43.772684+00:00
optimizer:checker,,skill:book_mutable_default_argument_v2::OPTIMIZER,9,checker,SKILL_REVERIFICATION,OPTIMIZER,257,,,,,83,,,True,2026-08-18T12:47:45.705004+00:00
optimizer:worker,,skill:book_mutable_default_argument_v2::OPTIMIZER,10,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:47:45.705681+00:00
optimizer:worker,,skill:book_mutable_default_argument_v2::OPTIMIZER,11,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,171,,,,,71,792.5597000285052,0.0,,2026-08-18T12:47:46.498769+00:00
optimizer:checker,,skill:book_mutable_default_argument_v2::OPTIMIZER,12,checker,SKILL_REVERIFICATION,OPTIMIZER,249,,,,,68,,,True,2026-08-18T12:47:56.617287+00:00
optimizer:checker,,skill:book_mutable_default_argument_v2::OPTIMIZER,13,checker,SKILL_REVERIFICATION,OPTIMIZER,254,,,,,83,,,True,2026-08-18T12:47:57.950842+00:00
optimizer:worker,,skill:book_mutable_default_argument_v2::OPTIMIZER,14,worker,SKILL_COMPRESSION_STARTED,OPTIMIZER,,,,,,,,,,2026-08-18T12:47:57.951430+00:00
optimizer:worker,,skill:book_mutable_default_argument_v2::OPTIMIZER,15,worker,SKILL_COMPRESSION_FINISHED,OPTIMIZER,171,,,,,77,1030.915500014089,0.0,,2026-08-18T12:47:58.982802+00:00
